method,fold,size,query_source,gallery_source,protocol,scope,checkpoint_fingerprint,config_fingerprint,descriptor_fingerprint,query_id,articleType,ndcg_at_5,precision_any_at_5,precision_strict_at_5,tie_rate_at_5,ndcg_at_10,precision_any_at_10,precision_strict_at_10,tie_rate_at_10,ndcg_at_20,precision_any_at_20,precision_strict_at_20,tie_rate_at_20,recall_at_10,hit_rate_at_10,precision_at_10
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22306,Heels,0.00000000,0.00000000,0.00000000,0.00000000,0.07336392,0.10000000,0.10000000,0.00000000,0.06510168,0.10000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22311,Heels,0.08479005,0.20000000,0.00000000,0.00000000,0.05502294,0.10000000,0.00000000,0.00000000,0.05416339,0.10000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22312,Jackets,0.00000000,0.00000000,0.00000000,0.40000000,0.00000000,0.00000000,0.00000000,0.20000000,0.03635629,0.05000000,0.05000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22326,Tshirts,0.66214847,0.80000000,0.40000000,0.00000000,0.67913801,0.90000000,0.40000000,0.00000000,0.68665615,0.95000000,0.40000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22327,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22338,Tshirts,0.58479005,1.00000000,0.20000000,0.00000000,0.58815005,1.00000000,0.20000000,0.00000000,0.57870870,0.95000000,0.20000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22341,Tshirts,0.57303417,1.00000000,0.20000000,0.00000000,0.40657558,0.60000000,0.10000000,0.20000000,0.37129729,0.50000000,0.15000000,0.20000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22354,Shirts,0.56560254,1.00000000,0.20000000,0.00000000,0.54257156,1.00000000,0.10000000,0.20000000,0.52785421,0.95000000,0.10000000,0.30000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22355,Shirts,0.75437015,1.00000000,0.40000000,0.00000000,0.66506882,1.00000000,0.20000000,0.20000000,0.60653003,1.00000000,0.10000000,0.30000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22361,Sports Sandals,0.00000000,0.00000000,0.00000000,0.00000000,0.03835644,0.10000000,0.00000000,0.00000000,0.05448846,0.10000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22364,Sweatshirts,0.18002731,0.40000000,0.00000000,0.00000000,0.22199972,0.40000000,0.10000000,0.20000000,0.21552364,0.40000000,0.05000000,0.20000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22382,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.46080087,0.90000000,0.00000000,0.00000000,0.47470216,0.95000000,0.00000000,0.20000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22384,Shirts,0.65782423,1.00000000,0.40000000,0.00000000,0.67633187,1.00000000,0.40000000,0.00000000,0.66578455,1.00000000,0.35000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22389,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.55674062,1.00000000,0.15000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22398,Shirts,0.50000000,1.00000000,0.00000000,0.40000000,0.50000000,1.00000000,0.00000000,0.20000000,0.50000000,1.00000000,0.00000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22400,Shirts,0.63863671,1.00000000,0.40000000,0.00000000,0.58996574,1.00000000,0.20000000,0.20000000,0.59462836,1.00000000,0.20000000,0.30000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22401,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.20000000,0.50000000,1.00000000,0.00000000,0.20000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22402,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53784569,1.00000000,0.10000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22403,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.51737509,1.00000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22405,Shirts,0.66958010,1.00000000,0.20000000,0.00000000,0.64924502,1.00000000,0.20000000,0.20000000,0.66792234,1.00000000,0.30000000,0.20000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22407,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.56652601,1.00000000,0.20000000,0.20000000,0.57613434,1.00000000,0.20000000,0.30000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22458,Leggings,0.66958010,1.00000000,0.20000000,0.00000000,0.67057631,1.00000000,0.20000000,0.00000000,0.65709151,0.80000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22466,Leggings,0.00000000,0.00000000,0.00000000,0.00000000,0.04330891,0.10000000,0.00000000,0.00000000,0.03151876,0.05000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22472,Shirts,0.26481736,0.60000000,0.00000000,0.00000000,0.26493357,0.50000000,0.00000000,0.00000000,0.36273441,0.60000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22487,Sandals,0.13120508,0.20000000,0.20000000,0.00000000,0.22951657,0.40000000,0.20000000,0.00000000,0.25244565,0.35000000,0.25000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22494,Sports Shoes,0.66083979,0.80000000,0.60000000,0.00000000,0.64712801,0.80000000,0.50000000,0.00000000,0.66835664,0.85000000,0.50000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22503,Flats,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22549,Deodorant,0.50000000,1.00000000,0.00000000,0.00000000,0.60645330,1.00000000,0.00000000,0.00000000,0.68125389,0.95000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22554,Deodorant,0.50000000,1.00000000,0.00000000,0.00000000,0.64856010,1.00000000,0.10000000,0.00000000,0.73717818,0.95000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22571,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.20000000,0.51616915,1.00000000,0.05000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22573,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53312711,1.00000000,0.10000000,0.00000000,0.54057148,1.00000000,0.10000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22575,Shirts,0.57303417,1.00000000,0.20000000,0.00000000,0.58659332,1.00000000,0.20000000,0.00000000,0.55588450,1.00000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22580,Sweatshirts,0.32740433,0.60000000,0.00000000,0.00000000,0.24717862,0.40000000,0.00000000,0.00000000,0.26375115,0.45000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22582,Tshirts,0.65039259,1.00000000,0.40000000,0.00000000,0.59759450,1.00000000,0.20000000,0.00000000,0.63381874,1.00000000,0.30000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22585,Track Pants,0.75437015,1.00000000,0.40000000,0.00000000,0.80747593,1.00000000,0.60000000,0.00000000,0.66650192,0.85000000,0.35000000,0.15000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22593,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.56980907,1.00000000,0.20000000,0.00000000,0.52880898,0.90000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22598,Tshirts,0.74261428,1.00000000,0.40000000,0.00000000,0.65744007,1.00000000,0.20000000,0.00000000,0.61978482,1.00000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22599,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.49512843,0.90000000,0.10000000,0.00000000,0.51550942,0.95000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22605,Caps,0.57303417,1.00000000,0.20000000,0.00000000,0.58407614,1.00000000,0.20000000,0.00000000,0.57129148,1.00000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22611,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22612,Tshirts,0.84217577,1.00000000,0.60000000,0.00000000,0.72204866,1.00000000,0.30000000,0.00000000,0.64330296,1.00000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22618,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.51865338,1.00000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22620,Tshirts,0.75738572,1.00000000,0.60000000,0.00000000,0.69883612,1.00000000,0.40000000,0.00000000,0.68406602,1.00000000,0.35000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22624,Tshirts,1.00000000,1.00000000,1.00000000,0.00000000,0.89679203,1.00000000,0.70000000,0.00000000,0.84404202,1.00000000,0.60000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22626,Sweaters,0.00000000,0.00000000,0.00000000,0.00000000,0.03919913,0.10000000,0.00000000,0.00000000,0.02529784,0.05000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22634,Caps,0.50000000,1.00000000,0.00000000,0.00000000,0.40286406,0.60000000,0.10000000,0.00000000,0.29314654,0.40000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22635,Caps,0.42696583,0.80000000,0.00000000,0.00000000,0.31627074,0.50000000,0.00000000,0.00000000,0.26114882,0.35000000,0.05000000,0.25000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22638,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.53471561,1.00000000,0.10000000,0.00000000,0.52240432,1.00000000,0.05000000,0.45000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22640,Tshirts,0.60699313,1.00000000,0.20000000,0.00000000,0.56943122,1.00000000,0.10000000,0.00000000,0.56298679,1.00000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22647,Duffel Bag,0.44062267,0.60000000,0.00000000,0.00000000,0.37360944,0.40000000,0.00000000,0.00000000,0.29271913,0.25000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22649,Backpacks,0.50000000,1.00000000,0.00000000,0.00000000,0.46883924,0.80000000,0.10000000,0.00000000,0.44564231,0.75000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22654,Backpacks,0.65039259,1.00000000,0.40000000,0.00000000,0.77312871,1.00000000,0.70000000,0.00000000,0.75014861,0.95000000,0.60000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22657,Duffel Bag,0.75437015,1.00000000,0.40000000,0.00000000,0.74094992,1.00000000,0.40000000,0.00000000,0.65619552,0.85000000,0.35000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22659,Backpacks,0.76481736,1.00000000,0.60000000,0.00000000,0.81557216,1.00000000,0.70000000,0.00000000,0.81189192,1.00000000,0.65000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22660,Handbags,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05172238,0.15000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22668,Backpacks,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22709,Sports Shoes,0.46604104,0.80000000,0.20000000,0.00000000,0.44204689,0.60000000,0.30000000,0.00000000,0.47641219,0.70000000,0.30000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22711,Sports Shoes,0.40476274,0.40000000,0.20000000,0.00000000,0.36587129,0.50000000,0.10000000,0.00000000,0.37963014,0.65000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22712,Sports Shoes,0.16958010,0.20000000,0.20000000,0.00000000,0.24638096,0.50000000,0.10000000,0.00000000,0.28301432,0.60000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22714,Casual Shoes,0.23518264,0.40000000,0.00000000,0.00000000,0.25227056,0.50000000,0.00000000,0.00000000,0.27318681,0.55000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22716,Sports Shoes,0.83041990,1.00000000,0.80000000,0.00000000,0.74558067,0.90000000,0.60000000,0.00000000,0.68886270,0.80000000,0.55000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22727,Casual Shoes,0.08479005,0.20000000,0.00000000,0.00000000,0.12893769,0.30000000,0.00000000,0.00000000,0.18945021,0.40000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22757,Kurtas,0.66958010,1.00000000,0.20000000,0.00000000,0.61295110,0.90000000,0.20000000,0.00000000,0.57247181,0.90000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22764,Kurtas,0.60699313,1.00000000,0.20000000,0.00000000,0.60124162,1.00000000,0.20000000,0.00000000,0.60011115,0.95000000,0.25000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22768,Kurtas,0.50000000,1.00000000,0.00000000,0.00000000,0.53668196,1.00000000,0.10000000,0.00000000,0.43562284,0.75000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22778,Kurtas,0.33041990,0.80000000,0.00000000,0.00000000,0.38995412,0.90000000,0.00000000,0.00000000,0.40593801,0.80000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22780,Kurtas,0.56560254,1.00000000,0.20000000,0.00000000,0.58177069,1.00000000,0.20000000,0.00000000,0.57052714,1.00000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22782,Kurtas,0.68002731,1.00000000,0.40000000,0.00000000,0.65602454,1.00000000,0.30000000,0.00000000,0.60069314,1.00000000,0.15000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22792,Tshirts,0.76481736,1.00000000,0.60000000,0.00000000,0.63068286,0.80000000,0.40000000,0.00000000,0.63795656,0.90000000,0.35000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22795,Tshirts,0.93439746,1.00000000,0.80000000,0.00000000,0.88799722,0.90000000,0.80000000,0.00000000,0.73346485,0.80000000,0.50000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22802,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.48018947,0.95000000,0.00000000,0.10000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22807,Tshirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.51817814,1.00000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22816,Casual Shoes,0.43439746,0.80000000,0.00000000,0.00000000,0.38603087,0.70000000,0.00000000,0.00000000,0.32452700,0.55000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22820,Casual Shoes,0.43439746,0.80000000,0.00000000,0.00000000,0.45901694,0.80000000,0.10000000,0.00000000,0.47407377,0.75000000,0.20000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22833,Casual Shoes,0.50000000,1.00000000,0.00000000,0.00000000,0.46528439,0.90000000,0.00000000,0.00000000,0.41596054,0.75000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22900,Shirts,0.50000000,1.00000000,0.00000000,0.00000000,0.50000000,1.00000000,0.00000000,0.00000000,0.53380757,1.00000000,0.10000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22911,Casual Shoes,0.24261428,0.40000000,0.00000000,0.00000000,0.29788082,0.50000000,0.10000000,0.00000000,0.31466248,0.60000000,0.05000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22912,Casual Shoes,0.55314647,0.40000000,0.40000000,0.00000000,0.39076460,0.30000000,0.20000000,0.00000000,0.39433581,0.40000000,0.25000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22917,Casual Shoes,0.31997269,0.60000000,0.00000000,0.00000000,0.35004748,0.70000000,0.00000000,0.00000000,0.35150317,0.70000000,0.00000000,0.00000000,,,
hog-luma-g5-u8-c32-b2-s1-l2hys02-v1,1,240x320,teacher,v1,primary,development,,,c4604537474ff5ed8889a9e480053b225064fb20027e147582960bb3afd3a848,22927,Watches,0.76481736,1.00000000,0.60000000,0.00000000,0.77953984,1.00000000,0.60000000,0.00000000,0.80608009,1.00000000,0.65000000,0.00000000,,,
