id,path,width,height,aspect_ratio,file_size_bytes,brightness,contrast,edge_strength,near_white_fraction
47121,data/raw/teacher/train/images_train/47121.jpg,60.0,80.0,0.75,31590,0.9461265802383423,0.15679892897605896,0.02412504330277443,0.858125
47227,data/raw/teacher/train/images_train/47227.jpg,60.0,80.0,0.75,18894,0.8454673290252686,0.319364070892334,0.019386103376746178,0.7925
47321,data/raw/teacher/train/images_train/47321.jpg,60.0,80.0,0.75,19276,0.8602771759033203,0.2958390414714813,0.019155198708176613,0.8077083333333334
47332,data/raw/teacher/train/images_train/47332.jpg,60.0,80.0,0.75,18726,0.846398651599884,0.29162469506263733,0.01613502949476242,0.7779166666666667
47336,data/raw/teacher/train/images_train/47336.jpg,60.0,80.0,0.75,21088,0.8824389576911926,0.2723107933998108,0.027113035321235657,0.8189583333333333
47355,data/raw/teacher/train/images_train/47355.jpg,60.0,80.0,0.75,22025,0.8285305500030518,0.2648746967315674,0.03127375245094299,0.6916666666666667
47376,data/raw/teacher/train/images_train/47376.jpg,60.0,80.0,0.75,21298,0.8453874588012695,0.29130879044532776,0.03156723454594612,0.7570833333333333
47396,data/raw/teacher/train/images_train/47396.jpg,60.0,80.0,0.75,22342,0.8112666606903076,0.2659924626350403,0.03289297595620155,0.6466666666666666
47492,data/raw/teacher/train/images_train/47492.jpg,60.0,80.0,0.75,18693,0.935878574848175,0.18300053477287292,0.016578592360019684,0.8639583333333334
47559,data/raw/teacher/train/images_train/47559.jpg,60.0,80.0,0.75,12858,0.9223858714103699,0.2274836301803589,0.020265474915504456,0.8829166666666667
47584,data/raw/teacher/train/images_train/47584.jpg,60.0,80.0,0.75,13688,0.9359679222106934,0.19039033353328705,0.019738033413887024,0.8835416666666667
47592,data/raw/teacher/train/images_train/47592.jpg,60.0,80.0,0.75,12150,0.9374025464057922,0.18912015855312347,0.017472293227910995,0.875625
47911,data/raw/teacher/train/images_train/47911.jpg,60.0,80.0,0.75,1536,0.8421620726585388,0.2494579255580902,0.03411674126982689,0.69875
48072,data/raw/teacher/train/images_train/48072.jpg,60.0,80.0,0.75,23768,0.7184016704559326,0.36164218187332153,0.04378718137741089,0.5825
48145,data/raw/teacher/train/images_train/48145.jpg,60.0,80.0,0.75,13538,0.8346669673919678,0.30041638016700745,0.014412865974009037,0.755
48158,data/raw/teacher/train/images_train/48158.jpg,60.0,80.0,0.75,12598,0.8478200435638428,0.27664101123809814,0.015625977888703346,0.758125
48183,data/raw/teacher/train/images_train/48183.jpg,60.0,80.0,0.75,20728,0.8197565078735352,0.30874112248420715,0.027682077139616013,0.7291666666666666
48184,data/raw/teacher/train/images_train/48184.jpg,60.0,80.0,0.75,21304,0.8293645977973938,0.29767677187919617,0.0271979458630085,0.7404166666666666
48204,data/raw/teacher/train/images_train/48204.jpg,60.0,80.0,0.75,12692,0.9544558525085449,0.15769588947296143,0.014941718429327011,0.9116666666666666
48244,data/raw/teacher/train/images_train/48244.jpg,60.0,80.0,0.75,21282,0.9058937430381775,0.21519708633422852,0.019210675731301308,0.8247916666666667
48330,data/raw/teacher/train/images_train/48330.jpg,60.0,80.0,0.75,19950,0.9116879105567932,0.14717556536197662,0.008943160995841026,0.7266666666666667
48373,data/raw/teacher/train/images_train/48373.jpg,60.0,80.0,0.75,3275,0.8588069677352905,0.24111679196357727,0.03359660506248474,0.57375
48416,data/raw/teacher/train/images_train/48416.jpg,60.0,80.0,0.75,23111,0.8141193389892578,0.26034578680992126,0.03909716010093689,0.5697916666666667
48421,data/raw/teacher/train/images_train/48421.jpg,60.0,80.0,0.75,22618,0.8020579814910889,0.25657540559768677,0.03355883061885834,0.539375
48441,data/raw/teacher/train/images_train/48441.jpg,60.0,80.0,0.75,4285,0.889940083026886,0.22275666892528534,0.02380094677209854,0.6745833333333333
48500,data/raw/teacher/train/images_train/48500.jpg,60.0,80.0,0.75,13831,0.8852783441543579,0.1948501020669937,0.02252417802810669,0.7197916666666667
48552,data/raw/teacher/train/images_train/48552.jpg,60.0,80.0,0.75,36535,0.8781186938285828,0.27611517906188965,0.023673806339502335,0.8227083333333334
48629,data/raw/teacher/train/images_train/48629.jpg,60.0,80.0,0.75,11599,0.9870558381080627,0.06437156349420547,0.006222075782716274,0.9539583333333334
48634,data/raw/teacher/train/images_train/48634.jpg,60.0,80.0,0.75,16580,0.9951214790344238,0.03144308924674988,0.004319307394325733,0.971875
48804,data/raw/teacher/train/images_train/48804.jpg,60.0,80.0,0.75,13464,0.9639866352081299,0.10467603802680969,0.01794661208987236,0.85
48887,data/raw/teacher/train/images_train/48887.jpg,60.0,80.0,0.75,12083,0.9768804907798767,0.06147194653749466,0.011804833076894283,0.8622916666666667
48906,data/raw/teacher/train/images_train/48906.jpg,60.0,80.0,0.75,10876,0.9877532720565796,0.043121617287397385,0.006499990820884705,0.919375
48988,data/raw/teacher/train/images_train/48988.jpg,60.0,80.0,0.75,2006,0.9900787472724915,0.04095470532774925,0.004865741822868586,0.9425
49075,data/raw/teacher/train/images_train/49075.jpg,60.0,80.0,0.75,2980,0.8894370794296265,0.2412911206483841,0.01968485862016678,0.8058333333333333
49128,data/raw/teacher/train/images_train/49128.jpg,60.0,80.0,0.75,3170,0.9413001537322998,0.16725152730941772,0.017047325149178505,0.83875
49161,data/raw/teacher/train/images_train/49161.jpg,60.0,80.0,0.75,12789,0.9482704401016235,0.12701177597045898,0.01117823924869299,0.8177083333333334
49233,data/raw/teacher/train/images_train/49233.jpg,60.0,80.0,0.75,18342,0.9121718406677246,0.2068464457988739,0.014724912121891975,0.840625
49475,data/raw/teacher/train/images_train/49475.jpg,60.0,80.0,0.75,13288,0.8998014330863953,0.2498587667942047,0.019868720322847366,0.8127083333333334
49493,data/raw/teacher/train/images_train/49493.jpg,60.0,80.0,0.75,13756,0.9488722681999207,0.13809777796268463,0.015922512859106064,0.8347916666666667
49495,data/raw/teacher/train/images_train/49495.jpg,60.0,80.0,0.75,13557,0.9079575538635254,0.1967364251613617,0.01697353646159172,0.794375
49584,data/raw/teacher/train/images_train/49584.jpg,60.0,80.0,0.75,12693,0.9276291131973267,0.2161005586385727,0.02328711375594139,0.874375
49598,data/raw/teacher/train/images_train/49598.jpg,60.0,80.0,0.75,14148,0.8936938643455505,0.2557559609413147,0.021126877516508102,0.8341666666666666
49678,data/raw/teacher/train/images_train/49678.jpg,60.0,80.0,0.75,18577,0.9702581763267517,0.11225511133670807,0.008258877322077751,0.9097916666666667
49709,data/raw/teacher/train/images_train/49709.jpg,60.0,80.0,0.75,11908,0.9347086548805237,0.20306818187236786,0.01633293740451336,0.8972916666666667
49714,data/raw/teacher/train/images_train/49714.jpg,60.0,80.0,0.75,12480,0.9432374835014343,0.18086227774620056,0.015110095031559467,0.901875
49722,data/raw/teacher/train/images_train/49722.jpg,60.0,80.0,0.75,11254,0.9274349212646484,0.22514262795448303,0.01735721528530121,0.8960416666666666
49750,data/raw/teacher/train/images_train/49750.jpg,60.0,80.0,0.75,20691,0.9505675435066223,0.16135604679584503,0.02020818367600441,0.9029166666666667
49769,data/raw/teacher/train/images_train/49769.jpg,60.0,80.0,0.75,3163,0.8315575122833252,0.27597516775131226,0.03625069558620453,0.6010416666666667
49808,data/raw/teacher/train/images_train/49808.jpg,60.0,80.0,0.75,19138,0.9502805471420288,0.14198657870292664,0.016783494502305984,0.8785416666666667
49922,data/raw/teacher/train/images_train/49922.jpg,60.0,80.0,0.75,15998,0.8257938623428345,0.27700307965278625,0.03381964564323425,0.69125
50180,data/raw/teacher/train/images_train/50180.jpg,60.0,80.0,0.75,16335,0.8370095491409302,0.25690239667892456,0.027416015043854713,0.6958333333333333
50218,data/raw/teacher/train/images_train/50218.jpg,60.0,80.0,0.75,14533,0.8980819582939148,0.21689270436763763,0.013460353016853333,0.8125
50220,data/raw/teacher/train/images_train/50220.jpg,60.0,80.0,0.75,20199,0.8803872466087341,0.26873084902763367,0.017612434923648834,0.8264583333333333
50232,data/raw/teacher/train/images_train/50232.jpg,60.0,80.0,0.75,18955,0.9485523700714111,0.17163300514221191,0.020619917660951614,0.9035416666666667
50235,data/raw/teacher/train/images_train/50235.jpg,60.0,80.0,0.75,32202,0.9529128074645996,0.15887542068958282,0.018263421952724457,0.9064583333333334
50326,data/raw/teacher/train/images_train/50326.jpg,60.0,80.0,0.75,16797,0.869428277015686,0.19768638908863068,0.029244914650917053,0.6325
50428,data/raw/teacher/train/images_train/50428.jpg,60.0,80.0,0.75,17219,0.8400591015815735,0.23848195374011993,0.0355672761797905,0.6447916666666667
50440,data/raw/teacher/train/images_train/50440.jpg,60.0,80.0,0.75,18181,0.9367639422416687,0.15027235448360443,0.017753511667251587,0.8191666666666667
50521,data/raw/teacher/train/images_train/50521.jpg,60.0,80.0,0.75,22516,0.7630329132080078,0.3116093873977661,0.03477289155125618,0.5920833333333333
50525,data/raw/teacher/train/images_train/50525.jpg,60.0,80.0,0.75,12585,0.9426783323287964,0.12986911833286285,0.012716883793473244,0.8125
50544,data/raw/teacher/train/images_train/50544.jpg,60.0,80.0,0.75,23467,0.7172371745109558,0.18964485824108124,0.04157676547765732,0.23520833333333332
50547,data/raw/teacher/train/images_train/50547.jpg,60.0,80.0,0.75,13240,0.8152516484260559,0.3466534912586212,0.0202375128865242,0.7620833333333333
50556,data/raw/teacher/train/images_train/50556.jpg,60.0,80.0,0.75,4210,0.6883211135864258,0.38455066084861755,0.036105163395404816,0.5672916666666666
50574,data/raw/teacher/train/images_train/50574.jpg,60.0,80.0,0.75,19848,0.6374273300170898,0.40136632323265076,0.02818828821182251,0.5358333333333334
50592,data/raw/teacher/train/images_train/50592.jpg,60.0,80.0,0.75,4321,0.7072873711585999,0.23720259964466095,0.04558777064085007,0.27145833333333336
50602,data/raw/teacher/train/images_train/50602.jpg,60.0,80.0,0.75,4719,0.6159128546714783,0.2803589105606079,0.049235887825489044,0.21020833333333333
50621,data/raw/teacher/train/images_train/50621.jpg,60.0,80.0,0.75,19559,0.7318181395530701,0.21178646385669708,0.04793517664074898,0.29604166666666665
50649,data/raw/teacher/train/images_train/50649.jpg,60.0,80.0,0.75,3392,0.8501219749450684,0.22382603585720062,0.031056024134159088,0.6283333333333333
50693,data/raw/teacher/train/images_train/50693.jpg,60.0,80.0,0.75,26136,0.618761420249939,0.2932947874069214,0.05240742489695549,0.29083333333333333
50712,data/raw/teacher/train/images_train/50712.jpg,60.0,80.0,0.75,4576,0.6756708025932312,0.23067191243171692,0.0499521940946579,0.18604166666666666
50732,data/raw/teacher/train/images_train/50732.jpg,60.0,80.0,0.75,13742,0.881622314453125,0.23360365629196167,0.019124342128634453,0.7902083333333333
50760,data/raw/teacher/train/images_train/50760.jpg,60.0,80.0,0.75,20046,0.8737314939498901,0.25281473994255066,0.01956258714199066,0.78625
50817,data/raw/teacher/train/images_train/50817.jpg,60.0,80.0,0.75,11844,0.8214836716651917,0.2981508672237396,0.013437625020742416,0.7283333333333334
50865,data/raw/teacher/train/images_train/50865.jpg,60.0,80.0,0.75,3611,0.7652246356010437,0.31340843439102173,0.036549974232912064,0.623125
50882,data/raw/teacher/train/images_train/50882.jpg,60.0,80.0,0.75,3644,0.7808957099914551,0.3143002688884735,0.03571220487356186,0.650625
51038,data/raw/teacher/train/images_train/51038.jpg,60.0,80.0,0.75,16753,0.7729109525680542,0.1554366946220398,0.03029363602399826,0.22916666666666666
51049,data/raw/teacher/train/images_train/51049.jpg,60.0,80.0,0.75,24763,0.7037709951400757,0.30456680059432983,0.04351114481687546,0.40166666666666667
51155,data/raw/teacher/train/images_train/51155.jpg,60.0,80.0,0.75,12314,0.7932780981063843,0.378022164106369,0.023251328617334366,0.7597916666666666
51267,data/raw/teacher/train/images_train/51267.jpg,60.0,80.0,0.75,20146,0.8888962864875793,0.26724642515182495,0.020008210092782974,0.841875
51395,data/raw/teacher/train/images_train/51395.jpg,60.0,80.0,0.75,16741,0.8230531215667725,0.24960234761238098,0.03844647854566574,0.6295833333333334
51478,data/raw/teacher/train/images_train/51478.jpg,60.0,80.0,0.75,23074,0.7422135472297668,0.3477957546710968,0.039122287184000015,0.5889583333333334
51487,data/raw/teacher/train/images_train/51487.jpg,60.0,80.0,0.75,21668,0.7263248562812805,0.3780629634857178,0.039900459349155426,0.6047916666666666
51546,data/raw/teacher/train/images_train/51546.jpg,60.0,80.0,0.75,55600,0.7307300567626953,0.3566402494907379,0.04815080016851425,0.5960416666666667
51582,data/raw/teacher/train/images_train/51582.jpg,60.0,80.0,0.75,4464,0.815772294998169,0.3263709247112274,0.02944805659353733,0.72
51622,data/raw/teacher/train/images_train/51622.jpg,60.0,80.0,0.75,16765,0.9389588236808777,0.10587365925312042,0.02074551209807396,0.7035416666666666
51631,data/raw/teacher/train/images_train/51631.jpg,60.0,80.0,0.75,16811,0.9522481560707092,0.091416135430336,0.020000848919153214,0.73875
51648,data/raw/teacher/train/images_train/51648.jpg,60.0,80.0,0.75,46995,0.7221190333366394,0.35951629281044006,0.03782235085964203,0.58875
51785,data/raw/teacher/train/images_train/51785.jpg,60.0,80.0,0.75,18437,0.7606680393218994,0.2596147358417511,0.04312867298722267,0.40375
51847,data/raw/teacher/train/images_train/51847.jpg,60.0,80.0,0.75,18923,0.723812997341156,0.2952497899532318,0.043289944529533386,0.36520833333333336
51867,data/raw/teacher/train/images_train/51867.jpg,60.0,80.0,0.75,24251,0.6821138262748718,0.32756519317626953,0.044086355715990067,0.378125
51901,data/raw/teacher/train/images_train/51901.jpg,60.0,80.0,0.75,11904,0.9243240356445312,0.12897364795207977,0.009436124935746193,0.7233333333333334
