label,count,share,is_blank,column
33973,1,2.589868434683518e-05,False,id
33974,1,2.589868434683518e-05,False,id
33975,1,2.589868434683518e-05,False,id
33976,1,2.589868434683518e-05,False,id
33977,1,2.589868434683518e-05,False,id
33978,1,2.589868434683518e-05,False,id
33979,1,2.589868434683518e-05,False,id
3398,1,2.589868434683518e-05,False,id
33980,1,2.589868434683518e-05,False,id
33981,1,2.589868434683518e-05,False,id
33982,1,2.589868434683518e-05,False,id
33983,1,2.589868434683518e-05,False,id
33984,1,2.589868434683518e-05,False,id
33985,1,2.589868434683518e-05,False,id
33986,1,2.589868434683518e-05,False,id
33987,1,2.589868434683518e-05,False,id
33988,1,2.589868434683518e-05,False,id
33989,1,2.589868434683518e-05,False,id
3399,1,2.589868434683518e-05,False,id
33990,1,2.589868434683518e-05,False,id
33991,1,2.589868434683518e-05,False,id
33992,1,2.589868434683518e-05,False,id
33993,1,2.589868434683518e-05,False,id
33994,1,2.589868434683518e-05,False,id
33995,1,2.589868434683518e-05,False,id
33996,1,2.589868434683518e-05,False,id
33997,1,2.589868434683518e-05,False,id
33998,1,2.589868434683518e-05,False,id
33999,1,2.589868434683518e-05,False,id
3400,1,2.589868434683518e-05,False,id
34000,1,2.589868434683518e-05,False,id
34001,1,2.589868434683518e-05,False,id
34002,1,2.589868434683518e-05,False,id
34003,1,2.589868434683518e-05,False,id
34004,1,2.589868434683518e-05,False,id
34005,1,2.589868434683518e-05,False,id
34006,1,2.589868434683518e-05,False,id
34007,1,2.589868434683518e-05,False,id
34008,1,2.589868434683518e-05,False,id
34009,1,2.589868434683518e-05,False,id
3401,1,2.589868434683518e-05,False,id
34010,1,2.589868434683518e-05,False,id
34011,1,2.589868434683518e-05,False,id
34012,1,2.589868434683518e-05,False,id
34013,1,2.589868434683518e-05,False,id
34014,1,2.589868434683518e-05,False,id
34015,1,2.589868434683518e-05,False,id
34016,1,2.589868434683518e-05,False,id
34017,1,2.589868434683518e-05,False,id
34018,1,2.589868434683518e-05,False,id
34019,1,2.589868434683518e-05,False,id
3402,1,2.589868434683518e-05,False,id
34020,1,2.589868434683518e-05,False,id
34021,1,2.589868434683518e-05,False,id
34022,1,2.589868434683518e-05,False,id
34023,1,2.589868434683518e-05,False,id
34024,1,2.589868434683518e-05,False,id
34025,1,2.589868434683518e-05,False,id
34026,1,2.589868434683518e-05,False,id
34027,1,2.589868434683518e-05,False,id
34028,1,2.589868434683518e-05,False,id
34029,1,2.589868434683518e-05,False,id
34030,1,2.589868434683518e-05,False,id
34031,1,2.589868434683518e-05,False,id
34032,1,2.589868434683518e-05,False,id
34033,1,2.589868434683518e-05,False,id
34034,1,2.589868434683518e-05,False,id
34035,1,2.589868434683518e-05,False,id
34036,1,2.589868434683518e-05,False,id
34037,1,2.589868434683518e-05,False,id
34038,1,2.589868434683518e-05,False,id
34039,1,2.589868434683518e-05,False,id
3404,1,2.589868434683518e-05,False,id
34040,1,2.589868434683518e-05,False,id
34041,1,2.589868434683518e-05,False,id
34042,1,2.589868434683518e-05,False,id
34043,1,2.589868434683518e-05,False,id
34044,1,2.589868434683518e-05,False,id
34045,1,2.589868434683518e-05,False,id
34046,1,2.589868434683518e-05,False,id
34048,1,2.589868434683518e-05,False,id
34049,1,2.589868434683518e-05,False,id
3405,1,2.589868434683518e-05,False,id
34050,1,2.589868434683518e-05,False,id
34051,1,2.589868434683518e-05,False,id
34052,1,2.589868434683518e-05,False,id
34053,1,2.589868434683518e-05,False,id
34054,1,2.589868434683518e-05,False,id
34055,1,2.589868434683518e-05,False,id
34056,1,2.589868434683518e-05,False,id
34057,1,2.589868434683518e-05,False,id
34058,1,2.589868434683518e-05,False,id
34059,1,2.589868434683518e-05,False,id
3406,1,2.589868434683518e-05,False,id
34060,1,2.589868434683518e-05,False,id
34061,1,2.589868434683518e-05,False,id
34062,1,2.589868434683518e-05,False,id
34063,1,2.589868434683518e-05,False,id
34064,1,2.589868434683518e-05,False,id
34065,1,2.589868434683518e-05,False,id
34066,1,2.589868434683518e-05,False,id
34067,1,2.589868434683518e-05,False,id
34068,1,2.589868434683518e-05,False,id
34069,1,2.589868434683518e-05,False,id
34070,1,2.589868434683518e-05,False,id
34071,1,2.589868434683518e-05,False,id
34072,1,2.589868434683518e-05,False,id
34073,1,2.589868434683518e-05,False,id
34074,1,2.589868434683518e-05,False,id
34075,1,2.589868434683518e-05,False,id
34076,1,2.589868434683518e-05,False,id
34077,1,2.589868434683518e-05,False,id
34078,1,2.589868434683518e-05,False,id
34079,1,2.589868434683518e-05,False,id
34080,1,2.589868434683518e-05,False,id
34081,1,2.589868434683518e-05,False,id
34082,1,2.589868434683518e-05,False,id
34083,1,2.589868434683518e-05,False,id
34084,1,2.589868434683518e-05,False,id
34085,1,2.589868434683518e-05,False,id
34087,1,2.589868434683518e-05,False,id
34088,1,2.589868434683518e-05,False,id
34089,1,2.589868434683518e-05,False,id
3409,1,2.589868434683518e-05,False,id
34090,1,2.589868434683518e-05,False,id
34091,1,2.589868434683518e-05,False,id
34092,1,2.589868434683518e-05,False,id
34094,1,2.589868434683518e-05,False,id
34095,1,2.589868434683518e-05,False,id
34096,1,2.589868434683518e-05,False,id
34097,1,2.589868434683518e-05,False,id
34098,1,2.589868434683518e-05,False,id
34099,1,2.589868434683518e-05,False,id
3410,1,2.589868434683518e-05,False,id
34100,1,2.589868434683518e-05,False,id
34101,1,2.589868434683518e-05,False,id
34102,1,2.589868434683518e-05,False,id
34103,1,2.589868434683518e-05,False,id
34104,1,2.589868434683518e-05,False,id
34105,1,2.589868434683518e-05,False,id
34106,1,2.589868434683518e-05,False,id
34107,1,2.589868434683518e-05,False,id
34108,1,2.589868434683518e-05,False,id
34109,1,2.589868434683518e-05,False,id
3411,1,2.589868434683518e-05,False,id
34110,1,2.589868434683518e-05,False,id
34111,1,2.589868434683518e-05,False,id
34112,1,2.589868434683518e-05,False,id
34113,1,2.589868434683518e-05,False,id
34114,1,2.589868434683518e-05,False,id
34115,1,2.589868434683518e-05,False,id
34116,1,2.589868434683518e-05,False,id
34117,1,2.589868434683518e-05,False,id
34118,1,2.589868434683518e-05,False,id
34119,1,2.589868434683518e-05,False,id
3412,1,2.589868434683518e-05,False,id
34120,1,2.589868434683518e-05,False,id
34121,1,2.589868434683518e-05,False,id
34122,1,2.589868434683518e-05,False,id
34123,1,2.589868434683518e-05,False,id
34125,1,2.589868434683518e-05,False,id
34126,1,2.589868434683518e-05,False,id
34128,1,2.589868434683518e-05,False,id
34129,1,2.589868434683518e-05,False,id
3413,1,2.589868434683518e-05,False,id
34131,1,2.589868434683518e-05,False,id
34133,1,2.589868434683518e-05,False,id
34134,1,2.589868434683518e-05,False,id
34136,1,2.589868434683518e-05,False,id
34138,1,2.589868434683518e-05,False,id
3414,1,2.589868434683518e-05,False,id
34140,1,2.589868434683518e-05,False,id
34146,1,2.589868434683518e-05,False,id
34147,1,2.589868434683518e-05,False,id
34148,1,2.589868434683518e-05,False,id
34149,1,2.589868434683518e-05,False,id
3415,1,2.589868434683518e-05,False,id
34152,1,2.589868434683518e-05,False,id
34155,1,2.589868434683518e-05,False,id
34156,1,2.589868434683518e-05,False,id
34157,1,2.589868434683518e-05,False,id
34158,1,2.589868434683518e-05,False,id
34159,1,2.589868434683518e-05,False,id
3416,1,2.589868434683518e-05,False,id
34161,1,2.589868434683518e-05,False,id
34162,1,2.589868434683518e-05,False,id
34163,1,2.589868434683518e-05,False,id
34164,1,2.589868434683518e-05,False,id
34165,1,2.589868434683518e-05,False,id
34166,1,2.589868434683518e-05,False,id
34167,1,2.589868434683518e-05,False,id
34168,1,2.589868434683518e-05,False,id
3417,1,2.589868434683518e-05,False,id
34170,1,2.589868434683518e-05,False,id
34171,1,2.589868434683518e-05,False,id
34172,1,2.589868434683518e-05,False,id
34173,1,2.589868434683518e-05,False,id
34174,1,2.589868434683518e-05,False,id
34175,1,2.589868434683518e-05,False,id
34176,1,2.589868434683518e-05,False,id
34177,1,2.589868434683518e-05,False,id
34178,1,2.589868434683518e-05,False,id
34179,1,2.589868434683518e-05,False,id
3418,1,2.589868434683518e-05,False,id
34180,1,2.589868434683518e-05,False,id
34181,1,2.589868434683518e-05,False,id
34182,1,2.589868434683518e-05,False,id
34183,1,2.589868434683518e-05,False,id
34184,1,2.589868434683518e-05,False,id
34185,1,2.589868434683518e-05,False,id
34186,1,2.589868434683518e-05,False,id
34187,1,2.589868434683518e-05,False,id
34188,1,2.589868434683518e-05,False,id
34189,1,2.589868434683518e-05,False,id
3419,1,2.589868434683518e-05,False,id
34190,1,2.589868434683518e-05,False,id
34191,1,2.589868434683518e-05,False,id
34192,1,2.589868434683518e-05,False,id
34193,1,2.589868434683518e-05,False,id
34195,1,2.589868434683518e-05,False,id
34197,1,2.589868434683518e-05,False,id
34198,1,2.589868434683518e-05,False,id
34199,1,2.589868434683518e-05,False,id
3420,1,2.589868434683518e-05,False,id
34201,1,2.589868434683518e-05,False,id
34202,1,2.589868434683518e-05,False,id
34203,1,2.589868434683518e-05,False,id
34204,1,2.589868434683518e-05,False,id
34205,1,2.589868434683518e-05,False,id
34206,1,2.589868434683518e-05,False,id
34207,1,2.589868434683518e-05,False,id
34208,1,2.589868434683518e-05,False,id
34209,1,2.589868434683518e-05,False,id
3421,1,2.589868434683518e-05,False,id
34210,1,2.589868434683518e-05,False,id
34211,1,2.589868434683518e-05,False,id
34212,1,2.589868434683518e-05,False,id
34213,1,2.589868434683518e-05,False,id
34214,1,2.589868434683518e-05,False,id
34215,1,2.589868434683518e-05,False,id
34216,1,2.589868434683518e-05,False,id
34217,1,2.589868434683518e-05,False,id
34218,1,2.589868434683518e-05,False,id
34219,1,2.589868434683518e-05,False,id
3422,1,2.589868434683518e-05,False,id
34220,1,2.589868434683518e-05,False,id
34221,1,2.589868434683518e-05,False,id
34222,1,2.589868434683518e-05,False,id
34223,1,2.589868434683518e-05,False,id
34224,1,2.589868434683518e-05,False,id
34225,1,2.589868434683518e-05,False,id
34226,1,2.589868434683518e-05,False,id
34227,1,2.589868434683518e-05,False,id
34228,1,2.589868434683518e-05,False,id
34229,1,2.589868434683518e-05,False,id
3423,1,2.589868434683518e-05,False,id
34230,1,2.589868434683518e-05,False,id
34231,1,2.589868434683518e-05,False,id
34232,1,2.589868434683518e-05,False,id
34233,1,2.589868434683518e-05,False,id
34234,1,2.589868434683518e-05,False,id
34235,1,2.589868434683518e-05,False,id
34237,1,2.589868434683518e-05,False,id
34238,1,2.589868434683518e-05,False,id
34239,1,2.589868434683518e-05,False,id
3424,1,2.589868434683518e-05,False,id
34241,1,2.589868434683518e-05,False,id
34242,1,2.589868434683518e-05,False,id
34243,1,2.589868434683518e-05,False,id
34244,1,2.589868434683518e-05,False,id
34245,1,2.589868434683518e-05,False,id
34246,1,2.589868434683518e-05,False,id
34247,1,2.589868434683518e-05,False,id
34248,1,2.589868434683518e-05,False,id
34249,1,2.589868434683518e-05,False,id
3425,1,2.589868434683518e-05,False,id
34250,1,2.589868434683518e-05,False,id
34251,1,2.589868434683518e-05,False,id
34252,1,2.589868434683518e-05,False,id
34253,1,2.589868434683518e-05,False,id
34255,1,2.589868434683518e-05,False,id
34256,1,2.589868434683518e-05,False,id
34257,1,2.589868434683518e-05,False,id
34258,1,2.589868434683518e-05,False,id
34259,1,2.589868434683518e-05,False,id
3426,1,2.589868434683518e-05,False,id
34260,1,2.589868434683518e-05,False,id
34261,1,2.589868434683518e-05,False,id
34262,1,2.589868434683518e-05,False,id
34263,1,2.589868434683518e-05,False,id
34264,1,2.589868434683518e-05,False,id
34265,1,2.589868434683518e-05,False,id
34266,1,2.589868434683518e-05,False,id
34267,1,2.589868434683518e-05,False,id
34268,1,2.589868434683518e-05,False,id
34269,1,2.589868434683518e-05,False,id
3427,1,2.589868434683518e-05,False,id
34270,1,2.589868434683518e-05,False,id
34271,1,2.589868434683518e-05,False,id
34272,1,2.589868434683518e-05,False,id
34273,1,2.589868434683518e-05,False,id
34274,1,2.589868434683518e-05,False,id
34275,1,2.589868434683518e-05,False,id
34276,1,2.589868434683518e-05,False,id
34277,1,2.589868434683518e-05,False,id
34278,1,2.589868434683518e-05,False,id
34279,1,2.589868434683518e-05,False,id
3428,1,2.589868434683518e-05,False,id
34280,1,2.589868434683518e-05,False,id
34281,1,2.589868434683518e-05,False,id
34282,1,2.589868434683518e-05,False,id
34283,1,2.589868434683518e-05,False,id
34284,1,2.589868434683518e-05,False,id
34287,1,2.589868434683518e-05,False,id
34288,1,2.589868434683518e-05,False,id
3429,1,2.589868434683518e-05,False,id
34291,1,2.589868434683518e-05,False,id
34292,1,2.589868434683518e-05,False,id
34293,1,2.589868434683518e-05,False,id
34294,1,2.589868434683518e-05,False,id
34295,1,2.589868434683518e-05,False,id
34296,1,2.589868434683518e-05,False,id
34297,1,2.589868434683518e-05,False,id
34298,1,2.589868434683518e-05,False,id
34299,1,2.589868434683518e-05,False,id
34300,1,2.589868434683518e-05,False,id
34301,1,2.589868434683518e-05,False,id
34302,1,2.589868434683518e-05,False,id
34303,1,2.589868434683518e-05,False,id
34304,1,2.589868434683518e-05,False,id
34305,1,2.589868434683518e-05,False,id
34307,1,2.589868434683518e-05,False,id
34308,1,2.589868434683518e-05,False,id
34309,1,2.589868434683518e-05,False,id
3431,1,2.589868434683518e-05,False,id
34310,1,2.589868434683518e-05,False,id
34311,1,2.589868434683518e-05,False,id
34313,1,2.589868434683518e-05,False,id
34314,1,2.589868434683518e-05,False,id
34315,1,2.589868434683518e-05,False,id
34316,1,2.589868434683518e-05,False,id
34317,1,2.589868434683518e-05,False,id
34319,1,2.589868434683518e-05,False,id
3432,1,2.589868434683518e-05,False,id
34320,1,2.589868434683518e-05,False,id
34321,1,2.589868434683518e-05,False,id
34322,1,2.589868434683518e-05,False,id
34323,1,2.589868434683518e-05,False,id
34324,1,2.589868434683518e-05,False,id
34325,1,2.589868434683518e-05,False,id
34326,1,2.589868434683518e-05,False,id
34328,1,2.589868434683518e-05,False,id
3433,1,2.589868434683518e-05,False,id
34330,1,2.589868434683518e-05,False,id
34331,1,2.589868434683518e-05,False,id
34332,1,2.589868434683518e-05,False,id
34333,1,2.589868434683518e-05,False,id
34335,1,2.589868434683518e-05,False,id
34336,1,2.589868434683518e-05,False,id
34337,1,2.589868434683518e-05,False,id
34338,1,2.589868434683518e-05,False,id
34339,1,2.589868434683518e-05,False,id
3434,1,2.589868434683518e-05,False,id
34340,1,2.589868434683518e-05,False,id
34341,1,2.589868434683518e-05,False,id
34342,1,2.589868434683518e-05,False,id
34343,1,2.589868434683518e-05,False,id
34344,1,2.589868434683518e-05,False,id
34345,1,2.589868434683518e-05,False,id
34347,1,2.589868434683518e-05,False,id
34348,1,2.589868434683518e-05,False,id
34349,1,2.589868434683518e-05,False,id
34350,1,2.589868434683518e-05,False,id
34351,1,2.589868434683518e-05,False,id
34353,1,2.589868434683518e-05,False,id
34354,1,2.589868434683518e-05,False,id
34355,1,2.589868434683518e-05,False,id
34356,1,2.589868434683518e-05,False,id
34357,1,2.589868434683518e-05,False,id
34358,1,2.589868434683518e-05,False,id
34359,1,2.589868434683518e-05,False,id
3436,1,2.589868434683518e-05,False,id
34360,1,2.589868434683518e-05,False,id
34361,1,2.589868434683518e-05,False,id
34362,1,2.589868434683518e-05,False,id
34363,1,2.589868434683518e-05,False,id
34364,1,2.589868434683518e-05,False,id
34365,1,2.589868434683518e-05,False,id
34366,1,2.589868434683518e-05,False,id
34368,1,2.589868434683518e-05,False,id
34369,1,2.589868434683518e-05,False,id
34370,1,2.589868434683518e-05,False,id
34371,1,2.589868434683518e-05,False,id
34372,1,2.589868434683518e-05,False,id
34373,1,2.589868434683518e-05,False,id
34374,1,2.589868434683518e-05,False,id
34375,1,2.589868434683518e-05,False,id
34376,1,2.589868434683518e-05,False,id
34377,1,2.589868434683518e-05,False,id
34378,1,2.589868434683518e-05,False,id
34379,1,2.589868434683518e-05,False,id
34380,1,2.589868434683518e-05,False,id
34381,1,2.589868434683518e-05,False,id
34382,1,2.589868434683518e-05,False,id
34385,1,2.589868434683518e-05,False,id
34386,1,2.589868434683518e-05,False,id
34387,1,2.589868434683518e-05,False,id
34388,1,2.589868434683518e-05,False,id
3439,1,2.589868434683518e-05,False,id
34390,1,2.589868434683518e-05,False,id
34391,1,2.589868434683518e-05,False,id
34392,1,2.589868434683518e-05,False,id
34393,1,2.589868434683518e-05,False,id
34394,1,2.589868434683518e-05,False,id
34395,1,2.589868434683518e-05,False,id
34397,1,2.589868434683518e-05,False,id
34398,1,2.589868434683518e-05,False,id
34399,1,2.589868434683518e-05,False,id
3440,1,2.589868434683518e-05,False,id
34400,1,2.589868434683518e-05,False,id
34401,1,2.589868434683518e-05,False,id
34402,1,2.589868434683518e-05,False,id
34403,1,2.589868434683518e-05,False,id
34404,1,2.589868434683518e-05,False,id
34405,1,2.589868434683518e-05,False,id
34406,1,2.589868434683518e-05,False,id
34408,1,2.589868434683518e-05,False,id
34409,1,2.589868434683518e-05,False,id
3441,1,2.589868434683518e-05,False,id
34410,1,2.589868434683518e-05,False,id
34411,1,2.589868434683518e-05,False,id
34412,1,2.589868434683518e-05,False,id
34413,1,2.589868434683518e-05,False,id
34415,1,2.589868434683518e-05,False,id
34417,1,2.589868434683518e-05,False,id
34419,1,2.589868434683518e-05,False,id
3442,1,2.589868434683518e-05,False,id
34420,1,2.589868434683518e-05,False,id
34422,1,2.589868434683518e-05,False,id
34423,1,2.589868434683518e-05,False,id
34424,1,2.589868434683518e-05,False,id
34425,1,2.589868434683518e-05,False,id
34426,1,2.589868434683518e-05,False,id
34427,1,2.589868434683518e-05,False,id
34428,1,2.589868434683518e-05,False,id
34429,1,2.589868434683518e-05,False,id
34430,1,2.589868434683518e-05,False,id
34432,1,2.589868434683518e-05,False,id
34433,1,2.589868434683518e-05,False,id
34434,1,2.589868434683518e-05,False,id
34435,1,2.589868434683518e-05,False,id
34436,1,2.589868434683518e-05,False,id
34438,1,2.589868434683518e-05,False,id
34439,1,2.589868434683518e-05,False,id
34440,1,2.589868434683518e-05,False,id
34441,1,2.589868434683518e-05,False,id
34442,1,2.589868434683518e-05,False,id
34443,1,2.589868434683518e-05,False,id
34444,1,2.589868434683518e-05,False,id
34445,1,2.589868434683518e-05,False,id
34446,1,2.589868434683518e-05,False,id
34447,1,2.589868434683518e-05,False,id
34448,1,2.589868434683518e-05,False,id
34449,1,2.589868434683518e-05,False,id
3445,1,2.589868434683518e-05,False,id
34450,1,2.589868434683518e-05,False,id
34451,1,2.589868434683518e-05,False,id
34452,1,2.589868434683518e-05,False,id
34453,1,2.589868434683518e-05,False,id
34454,1,2.589868434683518e-05,False,id
34455,1,2.589868434683518e-05,False,id
34456,1,2.589868434683518e-05,False,id
34457,1,2.589868434683518e-05,False,id
34458,1,2.589868434683518e-05,False,id
3446,1,2.589868434683518e-05,False,id
34460,1,2.589868434683518e-05,False,id
34461,1,2.589868434683518e-05,False,id
34462,1,2.589868434683518e-05,False,id
34463,1,2.589868434683518e-05,False,id
34464,1,2.589868434683518e-05,False,id
34465,1,2.589868434683518e-05,False,id
34466,1,2.589868434683518e-05,False,id
34467,1,2.589868434683518e-05,False,id
34468,1,2.589868434683518e-05,False,id
34469,1,2.589868434683518e-05,False,id
3447,1,2.589868434683518e-05,False,id
34470,1,2.589868434683518e-05,False,id
34471,1,2.589868434683518e-05,False,id
34473,1,2.589868434683518e-05,False,id
34476,1,2.589868434683518e-05,False,id
34479,1,2.589868434683518e-05,False,id
3448,1,2.589868434683518e-05,False,id
34480,1,2.589868434683518e-05,False,id
34482,1,2.589868434683518e-05,False,id
34484,1,2.589868434683518e-05,False,id
3449,1,2.589868434683518e-05,False,id
34492,1,2.589868434683518e-05,False,id
34493,1,2.589868434683518e-05,False,id
34494,1,2.589868434683518e-05,False,id
34495,1,2.589868434683518e-05,False,id
34496,1,2.589868434683518e-05,False,id
34498,1,2.589868434683518e-05,False,id
3450,1,2.589868434683518e-05,False,id
34503,1,2.589868434683518e-05,False,id
34504,1,2.589868434683518e-05,False,id
34507,1,2.589868434683518e-05,False,id
34508,1,2.589868434683518e-05,False,id
34509,1,2.589868434683518e-05,False,id
3451,1,2.589868434683518e-05,False,id
34510,1,2.589868434683518e-05,False,id
34511,1,2.589868434683518e-05,False,id
34512,1,2.589868434683518e-05,False,id
34513,1,2.589868434683518e-05,False,id
34514,1,2.589868434683518e-05,False,id
34515,1,2.589868434683518e-05,False,id
34516,1,2.589868434683518e-05,False,id
34517,1,2.589868434683518e-05,False,id
34518,1,2.589868434683518e-05,False,id
34519,1,2.589868434683518e-05,False,id
3452,1,2.589868434683518e-05,False,id
34520,1,2.589868434683518e-05,False,id
34521,1,2.589868434683518e-05,False,id
34522,1,2.589868434683518e-05,False,id
34523,1,2.589868434683518e-05,False,id
34524,1,2.589868434683518e-05,False,id
34525,1,2.589868434683518e-05,False,id
34526,1,2.589868434683518e-05,False,id
34527,1,2.589868434683518e-05,False,id
34528,1,2.589868434683518e-05,False,id
34529,1,2.589868434683518e-05,False,id
3453,1,2.589868434683518e-05,False,id
34531,1,2.589868434683518e-05,False,id
34532,1,2.589868434683518e-05,False,id
34533,1,2.589868434683518e-05,False,id
34534,1,2.589868434683518e-05,False,id
34535,1,2.589868434683518e-05,False,id
34536,1,2.589868434683518e-05,False,id
34537,1,2.589868434683518e-05,False,id
34538,1,2.589868434683518e-05,False,id
34539,1,2.589868434683518e-05,False,id
3454,1,2.589868434683518e-05,False,id
34540,1,2.589868434683518e-05,False,id
34541,1,2.589868434683518e-05,False,id
34542,1,2.589868434683518e-05,False,id
34543,1,2.589868434683518e-05,False,id
34545,1,2.589868434683518e-05,False,id
34546,1,2.589868434683518e-05,False,id
34547,1,2.589868434683518e-05,False,id
34548,1,2.589868434683518e-05,False,id
34549,1,2.589868434683518e-05,False,id
3455,1,2.589868434683518e-05,False,id
34550,1,2.589868434683518e-05,False,id
34551,1,2.589868434683518e-05,False,id
34552,1,2.589868434683518e-05,False,id
34553,1,2.589868434683518e-05,False,id
34554,1,2.589868434683518e-05,False,id
34555,1,2.589868434683518e-05,False,id
34556,1,2.589868434683518e-05,False,id
34557,1,2.589868434683518e-05,False,id
34558,1,2.589868434683518e-05,False,id
34559,1,2.589868434683518e-05,False,id
3456,1,2.589868434683518e-05,False,id
34560,1,2.589868434683518e-05,False,id
34561,1,2.589868434683518e-05,False,id
34562,1,2.589868434683518e-05,False,id
34563,1,2.589868434683518e-05,False,id
34564,1,2.589868434683518e-05,False,id
34565,1,2.589868434683518e-05,False,id
34566,1,2.589868434683518e-05,False,id
34567,1,2.589868434683518e-05,False,id
34568,1,2.589868434683518e-05,False,id
34569,1,2.589868434683518e-05,False,id
3457,1,2.589868434683518e-05,False,id
34570,1,2.589868434683518e-05,False,id
34571,1,2.589868434683518e-05,False,id
34572,1,2.589868434683518e-05,False,id
34573,1,2.589868434683518e-05,False,id
34574,1,2.589868434683518e-05,False,id
34575,1,2.589868434683518e-05,False,id
34576,1,2.589868434683518e-05,False,id
34577,1,2.589868434683518e-05,False,id
34578,1,2.589868434683518e-05,False,id
34579,1,2.589868434683518e-05,False,id
3458,1,2.589868434683518e-05,False,id
34580,1,2.589868434683518e-05,False,id
34581,1,2.589868434683518e-05,False,id
34583,1,2.589868434683518e-05,False,id
34584,1,2.589868434683518e-05,False,id
34585,1,2.589868434683518e-05,False,id
34586,1,2.589868434683518e-05,False,id
34587,1,2.589868434683518e-05,False,id
34588,1,2.589868434683518e-05,False,id
34589,1,2.589868434683518e-05,False,id
3459,1,2.589868434683518e-05,False,id
34590,1,2.589868434683518e-05,False,id
34591,1,2.589868434683518e-05,False,id
34592,1,2.589868434683518e-05,False,id
34593,1,2.589868434683518e-05,False,id
34594,1,2.589868434683518e-05,False,id
34595,1,2.589868434683518e-05,False,id
34596,1,2.589868434683518e-05,False,id
34597,1,2.589868434683518e-05,False,id
34598,1,2.589868434683518e-05,False,id
34599,1,2.589868434683518e-05,False,id
3460,1,2.589868434683518e-05,False,id
34600,1,2.589868434683518e-05,False,id
34601,1,2.589868434683518e-05,False,id
34602,1,2.589868434683518e-05,False,id
34603,1,2.589868434683518e-05,False,id
34604,1,2.589868434683518e-05,False,id
34605,1,2.589868434683518e-05,False,id
34607,1,2.589868434683518e-05,False,id
34608,1,2.589868434683518e-05,False,id
34609,1,2.589868434683518e-05,False,id
3461,1,2.589868434683518e-05,False,id
34611,1,2.589868434683518e-05,False,id
34612,1,2.589868434683518e-05,False,id
34613,1,2.589868434683518e-05,False,id
34614,1,2.589868434683518e-05,False,id
34615,1,2.589868434683518e-05,False,id
34616,1,2.589868434683518e-05,False,id
34617,1,2.589868434683518e-05,False,id
34618,1,2.589868434683518e-05,False,id
34619,1,2.589868434683518e-05,False,id
3462,1,2.589868434683518e-05,False,id
34622,1,2.589868434683518e-05,False,id
34624,1,2.589868434683518e-05,False,id
34625,1,2.589868434683518e-05,False,id
34626,1,2.589868434683518e-05,False,id
34628,1,2.589868434683518e-05,False,id
34629,1,2.589868434683518e-05,False,id
3463,1,2.589868434683518e-05,False,id
34630,1,2.589868434683518e-05,False,id
34631,1,2.589868434683518e-05,False,id
34632,1,2.589868434683518e-05,False,id
34633,1,2.589868434683518e-05,False,id
34634,1,2.589868434683518e-05,False,id
34635,1,2.589868434683518e-05,False,id
34636,1,2.589868434683518e-05,False,id
34637,1,2.589868434683518e-05,False,id
34638,1,2.589868434683518e-05,False,id
34639,1,2.589868434683518e-05,False,id
3464,1,2.589868434683518e-05,False,id
34640,1,2.589868434683518e-05,False,id
34641,1,2.589868434683518e-05,False,id
34642,1,2.589868434683518e-05,False,id
34643,1,2.589868434683518e-05,False,id
34644,1,2.589868434683518e-05,False,id
34646,1,2.589868434683518e-05,False,id
34647,1,2.589868434683518e-05,False,id
34648,1,2.589868434683518e-05,False,id
34649,1,2.589868434683518e-05,False,id
3465,1,2.589868434683518e-05,False,id
34650,1,2.589868434683518e-05,False,id
34651,1,2.589868434683518e-05,False,id
34652,1,2.589868434683518e-05,False,id
34653,1,2.589868434683518e-05,False,id
34654,1,2.589868434683518e-05,False,id
34655,1,2.589868434683518e-05,False,id
3466,1,2.589868434683518e-05,False,id
3467,1,2.589868434683518e-05,False,id
3468,1,2.589868434683518e-05,False,id
34682,1,2.589868434683518e-05,False,id
34683,1,2.589868434683518e-05,False,id
34689,1,2.589868434683518e-05,False,id
3469,1,2.589868434683518e-05,False,id
34693,1,2.589868434683518e-05,False,id
3470,1,2.589868434683518e-05,False,id
3471,1,2.589868434683518e-05,False,id
34710,1,2.589868434683518e-05,False,id
3472,1,2.589868434683518e-05,False,id
34721,1,2.589868434683518e-05,False,id
34727,1,2.589868434683518e-05,False,id
34728,1,2.589868434683518e-05,False,id
34729,1,2.589868434683518e-05,False,id
3473,1,2.589868434683518e-05,False,id
34730,1,2.589868434683518e-05,False,id
34731,1,2.589868434683518e-05,False,id
34732,1,2.589868434683518e-05,False,id
34733,1,2.589868434683518e-05,False,id
34734,1,2.589868434683518e-05,False,id
34735,1,2.589868434683518e-05,False,id
34736,1,2.589868434683518e-05,False,id
34737,1,2.589868434683518e-05,False,id
3474,1,2.589868434683518e-05,False,id
34742,1,2.589868434683518e-05,False,id
34743,1,2.589868434683518e-05,False,id
34744,1,2.589868434683518e-05,False,id
34745,1,2.589868434683518e-05,False,id
34746,1,2.589868434683518e-05,False,id
34747,1,2.589868434683518e-05,False,id
34748,1,2.589868434683518e-05,False,id
34749,1,2.589868434683518e-05,False,id
3475,1,2.589868434683518e-05,False,id
34750,1,2.589868434683518e-05,False,id
34751,1,2.589868434683518e-05,False,id
34752,1,2.589868434683518e-05,False,id
34753,1,2.589868434683518e-05,False,id
34754,1,2.589868434683518e-05,False,id
