external_id,teacher_id,teacher_role,teacher_path,external_view,teacher_view,dhash_distance,ahash_distance,identity_evidence,accepted_overlap,mse,mae,max_difference,crop_mse,crop_mae,foreground_fraction_1,foreground_fraction_2,foreground_ratio
bellavitaorganic.com public catalogue:6871247290414,26197,development,data/raw/teacher/train/images_train/26197.jpg,crop_,view_,2,0,,False,0.0532902367413044,0.12447436898946762,0.9803921580314636,0.32838210463523865,0.4683590829372406,0.9994416666666667,0.218125,0.21824685449375902
bellavitaorganic.com public catalogue:6871247290414,28264,development,data/raw/teacher/train/images_train/28264.jpg,crop_,view_,2,0,,False,0.041363902390003204,0.11295252293348312,0.9725490212440491,0.2312033623456955,0.37894168496131897,0.9994416666666667,0.18333333333333332,0.18343575162799228
bellavitaorganic.com public catalogue:6871247290414,40546,development,data/raw/teacher/train/images_train/40546.jpg,crop_,view_,2,4,,False,0.02983798272907734,0.09856545925140381,0.9725490212440491,0.15440352261066437,0.27482858300209045,0.9994416666666667,0.24395833333333333,0.2440946194958852
bellavitaorganic.com public catalogue:6871247290414,43111,development,data/raw/teacher/train/images_train/43111.jpg,crop_,view_,2,1,,False,0.05515649914741516,0.12496551871299744,0.9764705896377563,0.2063501626253128,0.3196806013584137,0.9994416666666667,0.23395833333333332,0.23408903304344925
bellavitaorganic.com public catalogue:6871247290414,44074,development,data/raw/teacher/train/images_train/44074.jpg,crop_,view_,2,1,,False,0.031071921810507774,0.09874992817640305,0.8705882430076599,0.04855513945221901,0.16735535860061646,0.9994416666666667,0.185625,0.1857286985233422
bellavitaorganic.com public catalogue:6871247290414,44112,development,data/raw/teacher/train/images_train/44112.jpg,crop_,view_,2,0,,False,0.024844253435730934,0.08908068388700485,1.0,0.1387483924627304,0.26879242062568665,0.9994416666666667,0.13583333333333333,0.13590921597892155
bellavitaorganic.com public catalogue:6871247290414,44150,development,data/raw/teacher/train/images_train/44150.jpg,crop_,view_,2,1,,False,0.024370526894927025,0.0935269221663475,0.9058823585510254,0.15163017809391022,0.2945612370967865,0.9994416666666667,0.205625,0.2057398714282141
bellavitaorganic.com public catalogue:6871247290414,44986,development,data/raw/teacher/train/images_train/44986.jpg,crop_,view_,0,4,,False,0.03651409223675728,0.10503566265106201,1.0,0.12977416813373566,0.2511054575443268,0.9994416666666667,0.15166666666666667,0.1517513945286118
bellavitaorganic.com public catalogue:6871247290414,45763,development,data/raw/teacher/train/images_train/45763.jpg,crop_,view_,2,0,,False,0.016181625425815582,0.0807020291686058,0.8196078538894653,0.21625642478466034,0.3679482936859131,0.9994416666666667,0.18729166666666666,0.18739629626541485
bellavitaorganic.com public catalogue:6871247290414,49324,development,data/raw/teacher/train/images_train/49324.jpg,crop_,view_,0,4,,False,0.033934157341718674,0.10046019405126572,0.9176470637321472,0.055363308638334274,0.15899936854839325,0.9994416666666667,0.1975,0.19761033243560988
